Word,Frequency
4tay,{'who': 1.0}
oh,"{'this': 0.038461538461538464, 'no': 0.038461538461538464, 'i': 0.11538461538461539, 'yeah': 0.38461538461538464, 'baby': 0.038461538461538464, 'you': 0.07692307692307693, 'ok': 0.038461538461538464, 'man': 0.038461538461538464, 'bitchass': 0.038461538461538464, 'get': 0.038461538461538464, 'my': 0.038461538461538464, 'that': 0.038461538461538464, 'shit': 0.038461538461538464, 'ya': 0.038461538461538464}"
p,"{'p': 0.016129032258064516, 'yeah': 0.016129032258064516, 'lemme': 0.008064516129032258, 'man': 0.03225806451612903, 'gon': 0.024193548387096774, 'there': 0.008064516129032258, 'and': 0.06451612903225806, 'i': 0.024193548387096774, 'in': 0.008064516129032258, 'or': 0.008064516129032258, 'we': 0.024193548387096774, 'sippin': 0.008064516129032258, 'just': 0.008064516129032258, 'meaning': 0.008064516129032258, 'keys': 0.008064516129032258, '5th': 0.008064516129032258, 'miller': 0.04838709677419355, 'is': 0.04032258064516129, 'aint': 0.008064516129032258, 'deep': 0.008064516129032258, 'rags': 0.008064516129032258, 'all': 0.008064516129032258, 'fiend': 0.008064516129032258, 'sons': 0.016129032258064516, 'got': 0.016129032258064516, 'silkk': 0.008064516129032258, 'where': 0.016129032258064516, 'cmurder': 0.008064516129032258, 'cube': 0.008064516129032258, 'whats': 0.024193548387096774, 'if': 0.008064516129032258, 'goin': 0.008064516129032258, 'shit': 0.03225806451612903, 'nigga': 0.04032258064516129, 'they': 0.024193548387096774, 'dont': 0.008064516129032258, 'chill': 0.008064516129032258, 'ya': 0.016129032258064516, 'much': 0.008064516129032258, 'told': 0.008064516129032258, 'he': 0.008064516129032258, 'f': 0.008064516129032258, 'wuzzup': 0.008064516129032258, 'im': 0.008064516129032258, 'killer': 0.008064516129032258, 'you': 0.024193548387096774, 'be': 0.008064516129032258, 'livin': 0.008064516129032258, 'leader': 0.008064516129032258, 'would': 0.008064516129032258, 'life': 0.008064516129032258, 'me': 0.008064516129032258, 'five': 0.008064516129032258, 'a': 0.008064516129032258, 'yo': 0.008064516129032258, 'ahhh': 0.008064516129032258, 'so': 0.008064516129032258, 'talking': 0.008064516129032258, 'uhhhh': 0.008064516129032258, 'up': 0.008064516129032258, 'the': 0.024193548387096774, 'only': 0.008064516129032258, 'uuungh': 0.008064516129032258, 'snoop': 0.008064516129032258, 'fo': 0.008064516129032258, 'flaggin': 0.008064516129032258, 'sillk': 0.008064516129032258, 'on': 0.016129032258064516, 'keep': 0.008064516129032258, 'seduce': 0.008064516129032258, 'pass': 0.008064516129032258, 'tape': 0.008064516129032258, 'ahh': 0.008064516129032258, 'whoever': 0.008064516129032258, 'will': 0.008064516129032258, 'once': 0.008064516129032258, 'push': 0.008064516129032258}"
yeah,"{'this': 0.05128205128205128, 'if': 0.02564102564102564, 'thats': 0.02564102564102564, 'and': 0.02564102564102564, 'like': 0.05128205128205128, 'yeah': 0.02564102564102564, 'lets': 0.10256410256410256, 'bout': 0.02564102564102564, 'westside': 0.02564102564102564, 'nigga': 0.02564102564102564, 'dont': 0.02564102564102564, 'we': 0.05128205128205128, 'but': 0.02564102564102564, 'they': 0.02564102564102564, 'there': 0.02564102564102564, 'girl': 0.05128205128205128, 'from': 0.05128205128205128, 'fuck': 0.02564102564102564, 'the': 0.02564102564102564, 'playa': 0.02564102564102564, 'i': 0.07692307692307693, 'aint': 0.02564102564102564, 'ya': 0.05128205128205128, 'weak': 0.02564102564102564, 'royalties': 0.02564102564102564, 'its': 0.02564102564102564, 'go': 0.02564102564102564, 'that': 0.02564102564102564}"
if,"{'this': 0.01282051282051282, 'i': 0.16666666666666666, 'youre': 0.038461538461538464, 'yo': 0.00641025641025641, 'it': 0.038461538461538464, 'you': 0.4358974358974359, 'theres': 0.01282051282051282, 'we': 0.07051282051282051, 'a': 0.00641025641025641, 'they': 0.04487179487179487, 'ya': 0.05128205128205128, 'the': 0.02564102564102564, 'he': 0.00641025641025641, 'life': 0.00641025641025641, 'that': 0.00641025641025641, 'she': 0.01282051282051282, 'hes': 0.00641025641025641, 'im': 0.01282051282051282, 'yall': 0.00641025641025641, 'sex': 0.00641025641025641, 'my': 0.00641025641025641, 'gangsta': 0.00641025641025641, 'anybody': 0.00641025641025641, 'need': 0.00641025641025641}"
lemme,"{'hear': 0.5, 'see': 0.5}"
hear,"{'ya': 0.03571428571428571, 'mamma': 0.03571428571428571, 'my': 0.03571428571428571, 'me': 0.7857142857142857, 'the': 0.03571428571428571, 'a': 0.03571428571428571, 'that': 0.03571428571428571}"
ya,"{'say': 0.03535353535353535, 'nigga': 0.005050505050505051, 'know': 0.06565656565656566, 'folks': 0.005050505050505051, 'hear': 0.015151515151515152, 'see': 0.015151515151515152, 'how': 0.005050505050505051, 'bout': 0.005050505050505051, 'house': 0.005050505050505051, 'baby': 0.005050505050505051, 'dirty': 0.005050505050505051, 'a': 0.005050505050505051, 'cause': 0.005050505050505051, 'babys': 0.005050505050505051, 'soon': 0.020202020202020204, 'im': 0.015151515151515152, 'and': 0.020202020202020204, 'i': 0.030303030303030304, 'heard': 0.04040404040404041, 'yall': 0.005050505050505051, 'made': 0.005050505050505051, 'hands': 0.005050505050505051, 'it': 0.010101010101010102, 'whistle': 0.03535353535353535, 'want': 0.010101010101010102, 'but': 0.010101010101010102, 'fam': 0.005050505050505051, 'each': 0.005050505050505051, 'body': 0.005050505050505051, 'so': 0.025252525252525252, 'do': 0.015151515151515152, 'take': 0.005050505050505051, 'catchin': 0.005050505050505051, 'in': 0.005050505050505051, 'relative': 0.005050505050505051, 'outtie': 0.005050505050505051, 'give': 0.005050505050505051, 'thought': 0.005050505050505051, 'feel': 0.015151515151515152, 'lighta': 0.005050505050505051, 'muthafuckin': 0.005050505050505051, 'rag': 0.005050505050505051, 'vest': 0.005050505050505051, 'knew': 0.005050505050505051, 'lights': 0.005050505050505051, 'at': 0.010101010101010102, 'boy': 0.005050505050505051, 'azz': 0.005050505050505051, 'knees': 0.010101010101010102, 'boo': 0.015151515151515152, 'hungry': 0.005050505050505051, 'whip': 0.005050505050505051, 'fall': 0.005050505050505051, 'laugh': 0.005050505050505051, 'like': 0.005050505050505051, 'cant': 0.020202020202020204, 'aint': 0.005050505050505051, 'days': 0.005050505050505051, 'got': 0.005050505050505051, 'gotta': 0.010101010101010102, 'make': 0.005050505050505051, 'tease': 0.005050505050505051, 'you': 0.015151515151515152, 'cuz': 0.005050505050505051, 'tell': 0.005050505050505051, 'love': 0.005050505050505051, '10000': 0.005050505050505051, 'phone': 0.005050505050505051, 'stood': 0.005050505050505051, 'blame': 0.005050505050505051, 'keep': 0.005050505050505051, 'friends': 0.005050505050505051, 'own': 0.005050505050505051, 'couldve': 0.005050505050505051, 'locked': 0.005050505050505051, 'memory': 0.005050505050505051, 'soul': 0.010101010101010102, 'mail': 0.005050505050505051, 'eye': 0.005050505050505051, 'best': 0.005050505050505051, 'might': 0.005050505050505051, 'look': 0.04040404040404041, 'work': 0.005050505050505051, 'girls': 0.005050505050505051, 'gone': 0.005050505050505051, 'they': 0.005050505050505051, 'your': 0.005050505050505051, 'check': 0.005050505050505051, 'straight': 0.005050505050505051, 'play': 0.005050505050505051, 'worst': 0.005050505050505051, 'punk': 0.005050505050505051, 'wanna': 0.005050505050505051, 'weak': 0.005050505050505051, 'blew': 0.005050505050505051, 'scream': 0.005050505050505051, 'throat': 0.005050505050505051, 'just': 0.010101010101010102, 'ever': 0.005050505050505051, 'one': 0.005050505050505051, 'to': 0.005050505050505051, 'ass': 0.005050505050505051, 'probably': 0.005050505050505051, 'dont': 0.005050505050505051, 'motherfuckers': 0.005050505050505051, 'suckers': 0.005050505050505051, 'screamin': 0.005050505050505051, 'must': 0.005050505050505051, 'understand': 0.005050505050505051, 'better': 0.005050505050505051, 'duck': 0.005050505050505051, 'get': 0.010101010101010102, 'mess': 0.005050505050505051, 'gamble': 0.005050505050505051, 'life': 0.005050505050505051, 'dead': 0.005050505050505051, 'pieces': 0.005050505050505051, 'from': 0.005050505050505051, 'come': 0.005050505050505051}"
say,"{'uhh': 0.12359550561797752, 'ahh': 0.011235955056179775, 'nahnahnah': 0.011235955056179775, 'nanahnahnah': 0.011235955056179775, 'somethin': 0.02247191011235955, 'i': 0.02247191011235955, 'the': 0.033707865168539325, 'gangstas': 0.011235955056179775, 'fools': 0.011235955056179775, 'you': 0.056179775280898875, 'uhhh': 0.033707865168539325, 'bring': 0.011235955056179775, 'understand': 0.011235955056179775, 'fuck': 0.011235955056179775, 'bye': 0.11235955056179775, 'that': 0.011235955056179775, 'yappin': 0.011235955056179775, 'nigga': 0.011235955056179775, 'our': 0.011235955056179775, 'tru': 0.011235955056179775, 'someday': 0.011235955056179775, 'unnnngh': 0.02247191011235955, 'unnnnnngh': 0.02247191011235955, 'unnnnngh': 0.02247191011235955, 'ho': 0.011235955056179775, 'ashes': 0.011235955056179775, 'this': 0.011235955056179775, 'man': 0.011235955056179775, 'shit': 0.02247191011235955, 'no': 0.011235955056179775, 'uhhhh': 0.02247191011235955, 'ahhhhhhh': 0.011235955056179775, 'na': 0.011235955056179775, 'wooooo': 0.011235955056179775, 'its': 0.033707865168539325, 'they': 0.02247191011235955, 'im': 0.033707865168539325, 'boy': 0.011235955056179775, 'goodbye': 0.011235955056179775, 'cause': 0.011235955056179775, 'anything': 0.011235955056179775, 'and': 0.02247191011235955, 'her': 0.011235955056179775, 'chorus': 0.011235955056179775, 'son': 0.011235955056179775, 'he': 0.011235955056179775, 'it': 0.02247191011235955, 'a': 0.011235955056179775}"
uhh,"{'uhh': 0.5277777777777778, 'this': 0.027777777777777776, 'nanah': 0.19444444444444445, 'went': 0.027777777777777776, 'and': 0.027777777777777776, 'imma': 0.027777777777777776, 'they': 0.027777777777777776, 'what': 0.027777777777777776, 'nigga': 0.027777777777777776, 'pick': 0.027777777777777776, 'i': 0.027777777777777776, 'na': 0.027777777777777776}"
